TIPOENTIDAD,CODIGOENTIDAD,NOMBREENTIDAD,FECHACORTE,COD_UCA,NOMBRE_UCA,SUBCUENTA,DESCRIPCION,PERSONA_NATURAL,PERSONA_JURIDICA,TOTAL_TARJETAS
32,5,CONFIAR COOPERATIVA FINANCIERA,31/03/2021,6,TARJETA DEBITO,30,Número de transacciones por retiros con tarjetas débito,0,0,105518
32,5,CONFIAR COOPERATIVA FINANCIERA,31/01/2021,6,TARJETA DEBITO,35,Monto de transacciones por compras con tarjetas débito,0,0,2250227146
32,5,CONFIAR COOPERATIVA FINANCIERA,28/02/2021,6,TARJETA DEBITO,35,Monto de transacciones por compras con tarjetas débito,0,0,1446400900
32,5,CONFIAR COOPERATIVA FINANCIERA,31/03/2021,6,TARJETA DEBITO,35,Monto de transacciones por compras con tarjetas débito,0,0,2599196143
32,5,CONFIAR COOPERATIVA FINANCIERA,28/02/2021,6,TARJETA DEBITO,40,Monto de transacciones por retiros con tarjetas débito,0,0,10605212799
32,5,CONFIAR COOPERATIVA FINANCIERA,31/01/2021,6,TARJETA DEBITO,40,Monto de transacciones por retiros con tarjetas débito,0,0,11038478235
32,5,CONFIAR COOPERATIVA FINANCIERA,31/03/2021,6,TARJETA DEBITO,40,Monto de transacciones por retiros con tarjetas débito,0,0,12641047749
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,5,Número de transacciones por compras a nivel nacional con tarjeta de crédito de entidades nacionales,0,0,8784253
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,5,Número de transacciones por compras a nivel nacional con tarjeta de crédito de entidades nacionales,0,0,11081671
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,5,Número de transacciones por compras a nivel nacional con tarjeta de crédito de entidades nacionales,0,0,9315183
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,10,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,0,0,69498
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,10,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,0,0,63776
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,10,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,0,0,81067
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,15,Número de transacciones por compras en el exterior con tarjeta de crédito de entidades nacionales,0,0,1385675
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,15,Número de transacciones por compras en el exterior con tarjeta de crédito de entidades nacionales,0,0,1501033
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,15,Número de transacciones por compras en el exterior con tarjeta de crédito de entidades nacionales,0,0,1644774
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,20,Número de  transacciones por avances en el exterior con tarjeta de crédito de entidades nacionales,0,0,1269
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,20,Número de  transacciones por avances en el exterior con tarjeta de crédito de entidades nacionales,0,0,1014
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,20,Número de  transacciones por avances en el exterior con tarjeta de crédito de entidades nacionales,0,0,978
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,775837
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,955194
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,25,Número de transacciones por compras a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,862954
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,30,Número de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,220275
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,30,Número de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,192361
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,30,Número de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,265978
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,35,Monto de transacciones por compras a nivel nacional con tarjeta de crédito,0,0,2,08778E+12
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,35,Monto de transacciones por compras a nivel nacional con tarjeta de crédito,0,0,1,76655E+12
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,35,Monto de transacciones por compras a nivel nacional con tarjeta de crédito,0,0,1,65557E+12
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,40,Monto de transacciones por avances a nivel nacional con tarjeta de crédito,0,0,27580200167
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,40,Monto de transacciones por avances a nivel nacional con tarjeta de crédito,0,0,20492425362
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,40,Monto de transacciones por avances a nivel nacional con tarjeta de crédito,0,0,22778540882
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,45,Monto de transacciones por compras en el exterior con tarjeta de crédito,0,0,2,22717E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,45,Monto de transacciones por compras en el exterior con tarjeta de crédito,0,0,2,59069E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,45,Monto de transacciones por compras en el exterior con tarjeta de crédito,0,0,2,73225E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,50,Monto de  transacciones por avances en el exterior con tarjeta de crédito,0,0,1000712778
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,50,Monto de  transacciones por avances en el exterior con tarjeta de crédito,0,0,890871726
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,50,Monto de  transacciones por avances en el exterior con tarjeta de crédito,0,0,1233243639
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,55,Monto de transacciones por compras a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,2,03349E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,55,Monto de transacciones por compras a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,2,52419E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,55,Monto de transacciones por compras a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,2,19277E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,60,Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,1,72171E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,60,Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,1,20715E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,60,Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,1,46095E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,65,Número de transacciones por compras con tarjetas débito,0,0,10479178
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,65,Número de transacciones por compras con tarjetas débito,0,0,10257667
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,65,Número de transacciones por compras con tarjetas débito,0,0,11737845
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,70,Número de transacciones por retiros con tarjetas débito,0,0,721801
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,70,Número de transacciones por retiros con tarjetas débito,0,0,797185
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,70,Número de transacciones por retiros con tarjetas débito,0,0,780744
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,75,Número de transacciones por compras con tarjetas débito de entidades extranjeras,0,0,254174
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,75,Número de transacciones por compras con tarjetas débito de entidades extranjeras,0,0,205850
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,75,Número de transacciones por compras con tarjetas débito de entidades extranjeras,0,0,233571
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,80,Número de transacciones por retiros con tarjetas débito  de entidades extranjeras,0,0,95938
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,80,Número de transacciones por retiros con tarjetas débito  de entidades extranjeras,0,0,84728
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,80,Número de transacciones por retiros con tarjetas débito  de entidades extranjeras,0,0,121985
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,85,Monto de transacciones por compras con tarjetas débito,0,0,1,08237E+12
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,85,Monto de transacciones por compras con tarjetas débito,0,0,1,07901E+12
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,85,Monto de transacciones por compras con tarjetas débito,0,0,1,20101E+12
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,90,Monto de transacciones por retiros con tarjetas débito,0,0,2,28743E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,90,Monto de transacciones por retiros con tarjetas débito,0,0,2,2499E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,90,Monto de transacciones por retiros con tarjetas débito,0,0,2,07096E+11
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,95,Monto de transacciones por compras con tarjetas débito de entidades extranjeras,0,0,48033355885
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,95,Monto de transacciones por compras con tarjetas débito de entidades extranjeras,0,0,44677558424
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,95,Monto de transacciones por compras con tarjetas débito de entidades extranjeras,0,0,55742205481
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,100,Monto de transacciones por retiros con tarjetas débito de entidades extranjeras,0,0,46492913290
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,100,Monto de transacciones por retiros con tarjetas débito de entidades extranjeras,0,0,74518232157
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,100,Monto de transacciones por retiros con tarjetas débito de entidades extranjeras,0,0,57082463230
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,105,Número de participantes,0,0,24
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,105,Número de participantes,0,0,24
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,105,Número de participantes,0,0,24
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,110,Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,0,0,27273071897
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,110,Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,0,0,22102399089
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,110,Tarifa Interbancaria de Intercambio - TII por Tarjeta de Crédito,0,0,23746951501
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,115,Tarifa Interbancaria de Intercambio - TII por Tarjeta Débito Visa,0,0,8894267512
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,115,Tarifa Interbancaria de Intercambio - TII por Tarjeta Débito Visa,0,0,9757216444
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,115,Tarifa Interbancaria de Intercambio - TII por Tarjeta Débito Visa,0,0,8732481013
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,125,Tarifa Interbancaria de Intercambio - TII por Tarjeta Débito Electrón,0,0,3822221602
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,125,Tarifa Interbancaria de Intercambio - TII por Tarjeta Débito Electrón,0,0,3426464672
118,1,CREDIBANCO S.A. PUDIENDO SIN PERDER SU NATURALEZA UTILIZAR LA SIGLA CREDIBANCO,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,125,Tarifa Interbancaria de Intercambio - TII por Tarjeta Débito Electrón,0,0,3426079012
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,10,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,0,0,75268
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,10,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,0,0,87060
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,10,Número de  transacciones por avances a nivel nacional con tarjeta de crédito,0,0,68065
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,30,Número de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,5823
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,30,Número de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,5951
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,30,Número de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,6321
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,40,Monto de transacciones por avances a nivel nacional con tarjeta de crédito,0,0,24705318000
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,40,Monto de transacciones por avances a nivel nacional con tarjeta de crédito,0,0,16784490000
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,40,Monto de transacciones por avances a nivel nacional con tarjeta de crédito,0,0,19729798000
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,60,Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,4066350000
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,60,Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,4242510000
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,60,Monto de transacciones por avances a nivel nacional con tarjeta de crédito de entidades extranjeras,0,0,4212440000
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,70,Número de transacciones por retiros con tarjetas débito,0,0,3167808
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,31/03/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,70,Número de transacciones por retiros con tarjetas débito,0,0,3346574
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,70,Número de transacciones por retiros con tarjetas débito,0,0,3098153
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,28/02/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,80,Número de transacciones por retiros con tarjetas débito  de entidades extranjeras,0,0,89599
118,3,SOCIEDAD AL SERVICIO DE LA TECNOLOGÍA Y SISTEMATIZACIÓN BANCARIA TECNIBANCA S.A.,31/01/2021,7,ADMINISTRADORAS DE SISTEMAS DE PAGO DE BAJO VALOR,80,Número de transacciones por retiros con tarjetas débito  de entidades extranjeras,0,0,91872
